season,week,celebrity,judge_score_norm,estimated_vote_share,is_eliminated,age,industry,partner
28,2,Contestant_324,0.6666666666666666,0.07269751957295645,0,41,Actor/Actress,Witney Carson
28,2,Contestant_325,0.5,0.10999975010926338,0,44,Athlete,Cheryl Burke
28,2,Contestant_326,0.4,0.11813026121770302,0,39,Athlete,Peta Murgatroyd
28,2,Contestant_327,0.6,0.07171409386692659,0,21,Model,Valentin Chmerkovskiy
28,2,Contestant_328,0.5333333333333333,0.09315076666541545,0,48,Politician,Lindsay Arnold
28,2,Contestant_329,0.5,0.03143177385326242,1,75,Singer/Rapper,Brandon Armstrong
28,2,Contestant_330,0.6333333333333333,0.10730394245292277,0,24,Singer/Rapper,Gleb Savchenko
28,2,Contestant_331,0.6666666666666666,0.11183653816849899,0,26,Singer/Rapper,Sasha Farber
28,2,Contestant_332,0.6333333333333333,0.06833067551993213,0,38,TV Personality,Jenna Johnson
28,2,Contestant_333,0.8,0.07075427633805073,0,24,TV Personality,Alan Bersten
28,4,Contestant_322,0.65,0.10551963783503343,0,55,Actor/Actress,Pasha Pashkov
28,4,Contestant_323,0.7,0.09729350432174844,0,42,Actor/Actress,Emma Slater
28,4,Contestant_324,0.8,0.08982711621968488,0,41,Actor/Actress,Witney Carson
28,4,Contestant_326,0.5,0.056619257516522546,1,39,Athlete,Peta Murgatroyd
28,4,Contestant_327,0.775,0.07651269287592247,0,21,Model,Valentin Chmerkovskiy
28,4,Contestant_328,0.525,0.14069861619738022,0,48,Politician,Lindsay Arnold
28,4,Contestant_330,0.8,0.12433408029439945,0,24,Singer/Rapper,Gleb Savchenko
28,4,Contestant_331,0.8,0.12131636627409703,0,26,Singer/Rapper,Sasha Farber
28,4,Contestant_332,0.7,0.09806311113820111,0,38,TV Personality,Jenna Johnson
28,4,Contestant_333,0.8,0.08981561732701021,0,24,TV Personality,Alan Bersten
28,6,Contestant_322,0.9,0.041740223860750776,0,55,Actor/Actress,Pasha Pashkov
28,6,Contestant_323,0.9,0.2242317066197701,0,42,Actor/Actress,Emma Slater
28,6,Contestant_324,0.8666666666666667,0.0986752839404058,0,41,Actor/Actress,Witney Carson
28,6,Contestant_327,0.9,0.009282516382106537,1,21,Model,Valentin Chmerkovskiy
28,6,Contestant_328,0.7,0.07155172477021023,0,48,Politician,Lindsay Arnold
28,6,Contestant_330,0.8666666666666667,0.008381180718425342,0,24,Singer/Rapper,Gleb Savchenko
28,6,Contestant_331,0.8333333333333334,0.39991777333240036,0,26,Singer/Rapper,Sasha Farber
28,6,Contestant_332,0.8333333333333334,0.13866753027748302,0,38,TV Personality,Jenna Johnson
28,6,Contestant_333,0.8,0.007552060098447977,0,24,TV Personality,Alan Bersten
28,7,Contestant_322,0.8,0.040944930484862065,0,55,Actor/Actress,Pasha Pashkov
28,7,Contestant_323,0.9,0.0496549965108028,0,42,Actor/Actress,Emma Slater
28,7,Contestant_324,0.85,0.050016775621865274,0,41,Actor/Actress,Witney Carson
28,7,Contestant_328,0.7,0.42530366941132963,0,48,Politician,Lindsay Arnold
28,7,Contestant_330,0.9,0.09304544257570857,0,24,Singer/Rapper,Gleb Savchenko
28,7,Contestant_331,0.9,0.032872335921088486,0,26,Singer/Rapper,Sasha Farber
28,7,Contestant_332,0.8166666666666667,0.026806859686707745,1,38,TV Personality,Jenna Johnson
28,7,Contestant_333,0.8666666666666667,0.2813549897876354,0,24,TV Personality,Alan Bersten
28,8,Contestant_322,0.86666,0.01970945039404159,1,55,Actor/Actress,Pasha Pashkov
28,8,Contestant_323,0.799995,0.12539162527792636,0,42,Actor/Actress,Emma Slater
28,8,Contestant_324,0.9999933333333334,0.07056393307224819,0,41,Actor/Actress,Witney Carson
28,8,Contestant_328,0.6666666666666666,0.3601266196018118,0,48,Politician,Lindsay Arnold
28,8,Contestant_330,0.8,0.10486584363040506,0,24,Singer/Rapper,Gleb Savchenko
28,8,Contestant_331,1.0,0.04882625621169342,0,26,Singer/Rapper,Sasha Farber
28,8,Contestant_333,0.774995,0.2705162718118735,0,24,TV Personality,Alan Bersten
28,9,Contestant_323,0.9,0.12010559831741716,0,42,Actor/Actress,Emma Slater
28,9,Contestant_324,0.925,0.08589150137993647,0,41,Actor/Actress,Witney Carson
28,9,Contestant_328,0.625,0.2219187482409755,1,48,Politician,Lindsay Arnold
28,9,Contestant_330,0.875,0.21908752835807055,0,24,Singer/Rapper,Gleb Savchenko
28,9,Contestant_331,1.0,0.04998385426598386,0,26,Singer/Rapper,Sasha Farber
28,9,Contestant_333,0.8875,0.3030127694376166,0,24,TV Personality,Alan Bersten
28,10,Contestant_323,0.85,0.1562553571718764,1,42,Actor/Actress,Emma Slater
28,10,Contestant_324,0.95,0.12962640374727627,0,41,Actor/Actress,Witney Carson
28,10,Contestant_330,0.9,0.293001571869297,0,24,Singer/Rapper,Gleb Savchenko
28,10,Contestant_331,0.9833333333333333,0.07167586205636035,0,26,Singer/Rapper,Sasha Farber
28,10,Contestant_333,0.9,0.34944080515519044,0,24,TV Personality,Alan Bersten
29,2,Contestant_334,0.6,0.06426739179669251,0,51,Actor/Actress,Keo Motsepe
29,2,Contestant_335,0.6666666666666666,0.061682848522624435,0,41,Actor/Actress,Sharna Burgess
29,2,Contestant_336,0.6,0.058290607006297394,0,39,Actor/Actress,Gleb Savchenko
29,2,Contestant_337,0.5,0.08444341785275732,0,18,Actor/Actress,Alan Bersten
29,2,Contestant_338,0.7,0.05255174188079025,0,48,Actor/Actress,Sasha Farber
29,2,Contestant_339,0.5,0.023304389654459263,1,56,Athlete,Emma Slater
29,2,Contestant_340,0.6,0.07181958658788117,0,36,Athlete,Peta Murgatroyd
29,2,Contestant_341,0.6,0.0795931799871293,0,36,Athlete,Britt Stewart
29,2,Contestant_342,0.7,0.06018166195484475,0,35,Producer,Jenna Johnson
29,2,Contestant_343,0.6333333333333333,0.09333799082694177,0,42,Singer/Rapper,Cheryl Burke
29,2,Contestant_344,0.6,0.09370174148383376,0,45,Singer/Rapper,Daniella Karagach
29,2,Contestant_345,0.7333333333333333,0.060063777741447395,0,35,TV Personality,Artem Chigvintsev
29,2,Contestant_346,0.5333333333333333,0.06944650765296857,0,59,TV Personality,Pasha Pashkov
29,2,Contestant_347,0.5333333333333333,0.062281062000872696,0,48,TV Personality,Valentin Chmerkovskiy
29,2,Contestant_348,0.6,0.06503409505045968,0,41,TV Personality,Brandon Armstrong
29,3,Contestant_334,0.5,0.08278647700635727,0,51,Actor/Actress,Keo Motsepe
29,3,Contestant_335,0.6666666666666666,0.0738059748526138,0,41,Actor/Actress,Sharna Burgess
29,3,Contestant_336,0.7333333333333333,0.05843747443823814,0,39,Actor/Actress,Gleb Savchenko
29,3,Contestant_337,0.6,0.0892986069099364,0,18,Actor/Actress,Alan Bersten
29,3,Contestant_338,0.6333333333333333,0.06241656359513706,0,48,Actor/Actress,Sasha Farber
29,3,Contestant_340,0.7333333333333333,0.07500446883545754,0,36,Athlete,Peta Murgatroyd
29,3,Contestant_341,0.8,0.07630917804442368,0,36,Athlete,Britt Stewart
29,3,Contestant_342,0.8,0.06609302639958387,0,35,Producer,Jenna Johnson
29,3,Contestant_343,0.7,0.08853074147191692,0,42,Singer/Rapper,Cheryl Burke
29,3,Contestant_344,0.6,0.0925336855275636,0,45,Singer/Rapper,Daniella Karagach
29,3,Contestant_345,0.7666666666666667,0.06588216400841482,0,35,TV Personality,Artem Chigvintsev
29,3,Contestant_346,0.4,0.026480443677083156,1,59,TV Personality,Pasha Pashkov
29,3,Contestant_347,0.7,0.06780600592039643,0,48,TV Personality,Valentin Chmerkovskiy
29,3,Contestant_348,0.7333333333333333,0.0746151893128771,0,41,TV Personality,Brandon Armstrong
29,4,Contestant_334,0.7,0.022067278228200586,1,51,Actor/Actress,Keo Motsepe
29,4,Contestant_335,0.7,0.10279735807607449,0,41,Actor/Actress,Sharna Burgess
29,4,Contestant_336,0.7333333333333333,0.07021920354964545,0,39,Actor/Actress,Gleb Savchenko
29,4,Contestant_337,0.9333333333333333,0.07708656021789966,0,18,Actor/Actress,Alan Bersten
29,4,Contestant_338,0.8,0.06586128788346826,0,48,Actor/Actress,Sasha Farber
29,4,Contestant_340,0.7333333333333333,0.08300304931905719,0,36,Athlete,Peta Murgatroyd
29,4,Contestant_341,0.8,0.07688001013589407,0,36,Athlete,Britt Stewart
29,4,Contestant_342,0.8,0.06751047604917279,0,35,Producer,Jenna Johnson
29,4,Contestant_343,0.8,0.08484283711710405,0,42,Singer/Rapper,Cheryl Burke
29,4,Contestant_344,0.7,0.10610640222625917,0,45,Singer/Rapper,Daniella Karagach
29,4,Contestant_345,0.8333333333333334,0.07284374965704771,0,35,TV Personality,Artem Chigvintsev
29,4,Contestant_347,0.8,0.07228760410263371,0,48,TV Personality,Valentin Chmerkovskiy
29,4,Contestant_348,0.7,0.09849418343754318,0,41,TV Personality,Brandon Armstrong
29,5,Contestant_335,0.6333333333333333,0.03940238729798934,1,41,Actor/Actress,Sharna Burgess
29,5,Contestant_336,0.6333333333333333,0.11491200342644996,0,39,Actor/Actress,Gleb Savchenko
29,5,Contestant_337,0.8,0.0791577755343697,0,18,Actor/Actress,Alan Bersten
29,5,Contestant_338,0.8,0.0700794909856676,0,48,Actor/Actress,Sasha Farber
29,5,Contestant_340,0.7,0.10516350100596555,0,36,Athlete,Peta Murgatroyd
29,5,Contestant_341,0.9666666666666667,0.08091020622312851,0,36,Athlete,Britt Stewart
29,5,Contestant_342,0.8666666666666667,0.08220912561015517,0,35,Producer,Jenna Johnson
29,5,Contestant_343,0.8,0.0842923298722951,0,42,Singer/Rapper,Cheryl Burke
29,5,Contestant_344,0.8,0.10391294164998167,0,45,Singer/Rapper,Daniella Karagach
29,5,Contestant_345,0.9,0.07488708565724068,0,35,TV Personality,Artem Chigvintsev
29,5,Contestant_347,0.8666666666666667,0.07135923817239426,0,48,TV Personality,Valentin Chmerkovskiy
29,5,Contestant_348,0.8,0.0937139145643623,0,41,TV Personality,Brandon Armstrong
29,6,Contestant_336,0.8,0.11619273620047973,0,39,Actor/Actress,Gleb Savchenko
29,6,Contestant_337,0.6,0.12216028429091004,0,18,Actor/Actress,Alan Bersten
29,6,Contestant_338,0.9,0.07728323219357101,0,48,Actor/Actress,Sasha Farber
29,6,Contestant_340,0.7,0.03872956927896633,1,36,Athlete,Peta Murgatroyd
29,6,Contestant_341,0.7333333333333333,0.1026791999878312,0,36,Athlete,Britt Stewart
29,6,Contestant_342,0.8666666666666667,0.08510151323870918,0,35,Producer,Jenna Johnson
29,6,Contestant_343,0.9,0.08831632790487166,0,42,Singer/Rapper,Cheryl Burke
29,6,Contestant_344,0.8,0.10571867271668908,0,45,Singer/Rapper,Daniella Karagach
29,6,Contestant_345,0.9,0.08667538075611741,0,35,TV Personality,Artem Chigvintsev
29,6,Contestant_347,0.9,0.0769747990775939,0,48,TV Personality,Valentin Chmerkovskiy
29,6,Contestant_348,0.8333333333333334,0.10016828435426046,0,41,TV Personality,Brandon Armstrong
29,7,Contestant_336,0.8666666666666667,0.12389033172186406,0,39,Actor/Actress,Gleb Savchenko
29,7,Contestant_337,0.9,0.12198474782526872,0,18,Actor/Actress,Alan Bersten
29,7,Contestant_338,0.8666666666666667,0.09521135108033416,0,48,Actor/Actress,Sasha Farber
29,7,Contestant_341,0.9,0.10709428677920042,0,36,Athlete,Britt Stewart
29,7,Contestant_342,1.0,0.08713180087122757,0,35,Producer,Jenna Johnson
29,7,Contestant_343,0.8666666666666667,0.08941479100670373,0,42,Singer/Rapper,Cheryl Burke
29,7,Contestant_344,0.9,0.11499298729204904,0,45,Singer/Rapper,Daniella Karagach
29,7,Contestant_345,0.8,0.11110445141091195,0,35,TV Personality,Artem Chigvintsev
29,7,Contestant_347,0.7333333333333333,0.04130439646852754,1,48,TV Personality,Valentin Chmerkovskiy
29,7,Contestant_348,0.8333333333333334,0.107870855543913,0,41,TV Personality,Brandon Armstrong
29,8,Contestant_336,0.9,0.09837553453023236,1,39,Actor/Actress,Gleb Savchenko
29,8,Contestant_337,0.8999933333333333,0.14514198703452322,0,18,Actor/Actress,Alan Bersten
29,8,Contestant_338,0.96666,0.010074541688864357,0,48,Actor/Actress,Sasha Farber
29,8,Contestant_341,1.0,0.06374952862511268,0,36,Athlete,Britt Stewart
29,8,Contestant_342,1.0,0.02130799766917987,0,35,Producer,Jenna Johnson
29,8,Contestant_343,0.9,0.12047177261752788,0,42,Singer/Rapper,Cheryl Burke
29,8,Contestant_344,0.8,0.46927815449393473,0,45,Singer/Rapper,Daniella Karagach
29,8,Contestant_345,0.9333333333333333,0.07160048334062497,0,35,TV Personality,Artem Chigvintsev
29,9,Contestant_337,0.96666,0.18182063704477158,0,18,Actor/Actress,Alan Bersten
29,9,Contestant_338,0.86666,0.08584651548207493,0,48,Actor/Actress,Sasha Farber
29,9,Contestant_341,1.0,0.09758386409806973,0,36,Athlete,Britt Stewart
29,9,Contestant_342,0.96666,0.050652830282869876,0,35,Producer,Jenna Johnson
29,9,Contestant_343,0.8333266666666667,0.06757773400281171,1,42,Singer/Rapper,Cheryl Burke
29,9,Contestant_344,0.8,0.43393193939685687,0,45,Singer/Rapper,Daniella Karagach
29,9,Contestant_345,1.0,0.08258647969254607,0,35,TV Personality,Artem Chigvintsev
29,10,Contestant_337,0.95,0.12106153601858184,1,18,Actor/Actress,Alan Bersten
29,10,Contestant_338,0.9666666666666667,0.19410230092773273,0,48,Actor/Actress,Sasha Farber
29,10,Contestant_341,0.95,0.07514377999934742,1,36,Athlete,Britt Stewart
29,10,Contestant_342,1.0,0.08383262460714615,0,35,Producer,Jenna Johnson
29,10,Contestant_344,0.9333333333333333,0.41789886770497453,0,45,Singer/Rapper,Daniella Karagach
29,10,Contestant_345,1.0,0.10796089074221746,0,35,TV Personality,Artem Chigvintsev
30,2,Contestant_349,0.375,0.020033644751747553,1,75,Actor/Actress,Britt Stewart
30,2,Contestant_350,0.575,0.0700001806840198,0,48,Actor/Actress,Sharna Burgess
30,2,Contestant_351,0.675,0.061076665531796796,0,54,Actor/Actress,Artem Chigvintsev
30,2,Contestant_352,0.55,0.08344382848945116,0,29,Athlete,Lindsay Arnold
30,2,Contestant_353,0.65,0.07280572378399332,0,40,Athlete,Witney Carson
30,2,Contestant_354,0.7,0.08083488987046826,0,18,Athlete,Sasha Farber
30,2,Contestant_355,0.625,0.08101169383071545,0,31,Athlete,Daniella Karagach
30,2,Contestant_356,0.6,0.061514885459583606,0,34,Fitness Instructor,Cheryl Burke
30,2,Contestant_357,0.75,0.09190491576611313,0,47,Singer/Rapper,Gleb Savchenko
30,2,Contestant_358,0.675,0.08073204246808698,0,36,Singer/Rapper,Emma Slater
30,2,Contestant_359,0.675,0.061169296925381804,0,21,Social Media Personality,Valentin Chmerkovskiy
30,2,Contestant_360,0.775,0.06494925812187119,0,18,Social Media Personality,Jenna Johnson
30,2,Contestant_361,0.6,0.056203227314762454,0,38,TV Personality,Pasha Pashkov
30,2,Contestant_362,0.6,0.055674968426867026,0,50,TV Personality,Brandon Armstrong
30,2,Contestant_363,0.8,0.05864477857514168,0,39,TV Personality,Alan Bersten
30,3,Contestant_350,0.6333333333333333,0.10540594824439692,0,48,Actor/Actress,Sharna Burgess
30,3,Contestant_351,0.7666666666666667,0.048495759910596126,0,54,Actor/Actress,Artem Chigvintsev
30,3,Contestant_352,0.6666666666666666,0.0815427636821506,0,29,Athlete,Lindsay Arnold
30,3,Contestant_353,0.7333333333333333,0.0531409983432886,0,40,Athlete,Witney Carson
30,3,Contestant_354,0.7,0.09115533275231852,0,18,Athlete,Sasha Farber
30,3,Contestant_355,0.6333333333333333,0.10363267403271953,0,31,Athlete,Daniella Karagach
30,3,Contestant_356,0.6,0.12484605519535275,0,34,Fitness Instructor,Cheryl Burke
30,3,Contestant_357,0.7333333333333333,0.06364726262533456,0,47,Singer/Rapper,Gleb Savchenko
30,3,Contestant_358,0.6666666666666666,0.08798333454982528,0,36,Singer/Rapper,Emma Slater
30,3,Contestant_359,0.8,0.05168507933372227,0,21,Social Media Personality,Valentin Chmerkovskiy
30,3,Contestant_360,0.8,0.06384218263571999,0,18,Social Media Personality,Jenna Johnson
30,3,Contestant_361,0.7,0.010960995033503442,1,38,TV Personality,Pasha Pashkov
30,3,Contestant_362,0.7,0.05897850066341262,0,50,TV Personality,Brandon Armstrong
30,3,Contestant_363,0.8,0.05468311299765883,0,39,TV Personality,Alan Bersten
30,4,Contestant_350,0.65,0.044428018773287024,1,48,Actor/Actress,Sharna Burgess
30,4,Contestant_351,0.9125,0.053765258835491464,0,54,Actor/Actress,Artem Chigvintsev
30,4,Contestant_352,0.7125,0.03426307452499576,1,29,Athlete,Lindsay Arnold
30,4,Contestant_353,0.8125,0.06872391663959174,0,40,Athlete,Witney Carson
30,4,Contestant_354,0.85,0.09627157627436075,0,18,Athlete,Sasha Farber
30,4,Contestant_355,0.7875,0.10904177022302061,0,31,Athlete,Daniella Karagach
30,4,Contestant_356,0.725,0.13070478792438694,0,34,Fitness Instructor,Cheryl Burke
30,4,Contestant_357,0.825,0.07131542265914607,0,47,Singer/Rapper,Gleb Savchenko
30,4,Contestant_358,0.8125,0.08347361900671078,0,36,Singer/Rapper,Emma Slater
30,4,Contestant_359,0.875,0.0625136481775161,0,21,Social Media Personality,Valentin Chmerkovskiy
30,4,Contestant_360,0.875,0.0780196296028918,0,18,Social Media Personality,Jenna Johnson
30,4,Contestant_362,0.7375,0.09995343809627655,0,50,TV Personality,Brandon Armstrong
30,4,Contestant_363,0.85,0.06752583926232436,0,39,TV Personality,Alan Bersten
30,5,Contestant_351,0.9,0.0516047500974475,0,54,Actor/Actress,Artem Chigvintsev
30,5,Contestant_353,0.8,0.1356599291957681,0,40,Athlete,Witney Carson
30,5,Contestant_354,0.9,0.0794244133561327,0,18,Athlete,Sasha Farber
30,5,Contestant_355,0.7,0.2077624789639842,0,31,Athlete,Daniella Karagach
30,5,Contestant_356,0.8,0.13845447523158147,0,34,Fitness Instructor,Cheryl Burke
30,5,Contestant_357,0.9,0.012996003675889899,1,47,Singer/Rapper,Gleb Savchenko
30,5,Contestant_358,0.85,0.12488300190415398,0,36,Singer/Rapper,Emma Slater
30,5,Contestant_359,0.9,0.0571884945302186,0,21,Social Media Personality,Valentin Chmerkovskiy
30,5,Contestant_360,1.0,0.0570598206885766,0,18,Social Media Personality,Jenna Johnson
30,5,Contestant_362,0.9,0.07744227452305119,0,50,TV Personality,Brandon Armstrong
30,5,Contestant_363,0.975,0.057524357833195754,0,39,TV Personality,Alan Bersten
30,6,Contestant_351,0.85,0.0865896643237789,0,54,Actor/Actress,Artem Chigvintsev
30,6,Contestant_353,0.85,0.12944781824058033,0,40,Athlete,Witney Carson
30,6,Contestant_354,0.9,0.09137413572181927,0,18,Athlete,Sasha Farber
30,6,Contestant_355,1.0,0.17567957092806424,0,31,Athlete,Daniella Karagach
30,6,Contestant_356,0.9,0.13548070806367024,0,34,Fitness Instructor,Cheryl Burke
30,6,Contestant_358,0.95,0.12494565106735353,0,36,Singer/Rapper,Emma Slater
30,6,Contestant_359,0.9,0.07193669946982129,0,21,Social Media Personality,Valentin Chmerkovskiy
30,6,Contestant_360,1.0,0.0740502208002556,0,18,Social Media Personality,Jenna Johnson
30,6,Contestant_362,0.8,0.042194080765943456,1,50,TV Personality,Brandon Armstrong
30,6,Contestant_363,0.95,0.06830145061871293,0,39,TV Personality,Alan Bersten
30,7,Contestant_351,0.95,0.10310204969933556,0,54,Actor/Actress,Artem Chigvintsev
30,7,Contestant_353,0.8,0.07074446653099822,1,40,Athlete,Witney Carson
30,7,Contestant_354,0.85,0.11370990018533786,0,18,Athlete,Sasha Farber
30,7,Contestant_355,0.85,0.17917875604564948,0,31,Athlete,Daniella Karagach
30,7,Contestant_356,0.9,0.13949536570929197,0,34,Fitness Instructor,Cheryl Burke
30,7,Contestant_358,0.95,0.14127631288531595,0,36,Singer/Rapper,Emma Slater
30,7,Contestant_359,1.05,0.07745682654196531,0,21,Social Media Personality,Valentin Chmerkovskiy
30,7,Contestant_360,0.975,0.07858901264831623,0,18,Social Media Personality,Jenna Johnson
30,7,Contestant_363,0.85,0.0964473097537896,0,39,TV Personality,Alan Bersten
30,8,Contestant_351,1.05,0.11746248135304363,0,54,Actor/Actress,Artem Chigvintsev
30,8,Contestant_354,1.05,0.12678083062429116,0,18,Athlete,Sasha Farber
30,8,Contestant_355,0.875,0.20225356699510222,0,31,Athlete,Daniella Karagach
30,8,Contestant_356,0.95,0.18004751291473142,0,34,Fitness Instructor,Cheryl Burke
30,8,Contestant_358,0.8,0.10459900016727552,1,36,Singer/Rapper,Emma Slater
30,8,Contestant_359,0.9,0.05359116862343731,1,21,Social Media Personality,Valentin Chmerkovskiy
30,8,Contestant_360,1.025,0.10641296501913759,0,18,Social Media Personality,Jenna Johnson
30,8,Contestant_363,1.05,0.10885247430298073,0,39,TV Personality,Alan Bersten
30,9,Contestant_351,0.9,0.12347703117247703,1,54,Actor/Actress,Artem Chigvintsev
30,9,Contestant_354,0.9375,0.07519151460169919,1,18,Athlete,Sasha Farber
30,9,Contestant_355,0.9375,0.2520899651167586,0,31,Athlete,Daniella Karagach
30,9,Contestant_356,0.8875,0.2767442809678667,0,34,Fitness Instructor,Cheryl Burke
30,9,Contestant_360,1.0,0.12301543503240718,0,18,Social Media Personality,Jenna Johnson
30,9,Contestant_363,0.9875,0.14948177310879165,0,39,TV Personality,Alan Bersten
31,1,Contestant_364,0.45,0.018619138143208105,1,51,Actor/Actress,Peta Murgatroyd
31,1,Contestant_365,0.525,0.05926945829447886,0,71,Actor/Actress,Louis van Amstel
31,1,Contestant_366,0.7,0.06506853751808642,0,50,Actor/Actress,Sasha Farber
31,1,Contestant_367,0.575,0.06220923571264476,0,24,Actor/Actress,Daniella Karagach
31,1,Contestant_368,0.525,0.05570818328629274,0,39,Actor/Actress,Emma Slater
31,1,Contestant_369,0.675,0.06315174926480671,0,32,Actor/Actress,Britt Stewart
31,1,Contestant_370,0.725,0.05371634286573136,0,50,Comedian,Witney Carson
31,1,Contestant_371,0.5,0.06787840321404846,0,61,News Anchor,Cheryl Burke
31,1,Contestant_372,0.5,0.08942612445438895,0,34,Singer/Rapper,Alan Bersten
31,1,Contestant_373,0.65,0.0867706250845972,0,32,Singer/Rapper,Brandon Armstrong
31,1,Contestant_374,0.6,0.05696251219942759,0,50,Social Media Personality,Artem Chigvintsev
31,1,Contestant_375,0.8,0.060590717233410904,0,18,Social Media Personality,Mark Ballas
31,1,Contestant_376,0.5,0.06384839554795464,0,50,TV Personality,Pasha Pashkov
31,1,Contestant_377,0.425,0.07979689148120282,0,34,TV Personality,Koko Iwasaki
31,1,Contestant_378,0.7,0.061550224836610046,0,40,TV Personality,Gleb Savchenko
31,1,Contestant_379,0.7,0.055433460863110295,0,31,TV Personality,Valentin Chmerkovskiy
31,2,Contestant_365,0.525,0.07711344104770429,0,71,Actor/Actress,Louis van Amstel
31,2,Contestant_366,0.7,0.06599656596195563,0,50,Actor/Actress,Sasha Farber
31,2,Contestant_367,0.6,0.07985709924407226,0,24,Actor/Actress,Daniella Karagach
31,2,Contestant_368,0.75,0.05633026464406661,0,39,Actor/Actress,Emma Slater
31,2,Contestant_369,0.725,0.07412326138550286,0,32,Actor/Actress,Britt Stewart
31,2,Contestant_370,0.8,0.052766287242336195,0,50,Comedian,Witney Carson
31,2,Contestant_371,0.65,0.07623455965799937,0,61,News Anchor,Cheryl Burke
31,2,Contestant_372,0.625,0.08481339212027232,0,34,Singer/Rapper,Alan Bersten
31,2,Contestant_373,0.675,0.08451375048076254,0,32,Singer/Rapper,Brandon Armstrong
31,2,Contestant_374,0.7,0.06874798965465888,0,50,Social Media Personality,Artem Chigvintsev
31,2,Contestant_375,0.8,0.06304964706482241,0,18,Social Media Personality,Mark Ballas
31,2,Contestant_376,0.575,0.019601325060046474,1,50,TV Personality,Pasha Pashkov
31,2,Contestant_377,0.675,0.07304705637235799,0,34,TV Personality,Koko Iwasaki
31,2,Contestant_378,0.7,0.06456502128727985,0,40,TV Personality,Gleb Savchenko
31,2,Contestant_379,0.8,0.059240338776162194,0,31,TV Personality,Valentin Chmerkovskiy
31,3,Contestant_365,0.6,0.02316031999520518,1,71,Actor/Actress,Louis van Amstel
31,3,Contestant_366,0.7,0.06773663608398203,0,50,Actor/Actress,Sasha Farber
31,3,Contestant_367,0.725,0.08426745976675004,0,24,Actor/Actress,Daniella Karagach
31,3,Contestant_368,0.675,0.06193832821855057,0,39,Actor/Actress,Emma Slater
31,3,Contestant_369,0.775,0.07212801893512147,0,32,Actor/Actress,Britt Stewart
31,3,Contestant_370,0.825,0.057289440330611126,0,50,Comedian,Witney Carson
31,3,Contestant_371,0.625,0.08769009721166018,0,61,News Anchor,Cheryl Burke
31,3,Contestant_372,0.65,0.08818017575447198,0,34,Singer/Rapper,Alan Bersten
31,3,Contestant_373,0.725,0.07720911156077456,0,32,Singer/Rapper,Brandon Armstrong
31,3,Contestant_374,0.8,0.0755112227016303,0,50,Social Media Personality,Artem Chigvintsev
31,3,Contestant_375,0.825,0.07450225431784754,0,18,Social Media Personality,Mark Ballas
31,3,Contestant_377,0.575,0.095438090787129,0,34,TV Personality,Koko Iwasaki
31,3,Contestant_378,0.75,0.07144481805749955,0,40,TV Personality,Gleb Savchenko
31,3,Contestant_379,0.825,0.06350402627876607,0,31,TV Personality,Valentin Chmerkovskiy
31,4,Contestant_366,0.8,0.07666783820693683,0,50,Actor/Actress,Sasha Farber
31,4,Contestant_367,0.7,0.09485065837026083,0,24,Actor/Actress,Daniella Karagach
31,4,Contestant_368,0.7,0.08640173794717265,0,39,Actor/Actress,Emma Slater
31,4,Contestant_369,0.725,0.07759630630969479,0,32,Actor/Actress,Britt Stewart
31,4,Contestant_370,0.9,0.05962431351438368,0,50,Comedian,Witney Carson
31,4,Contestant_371,0.625,0.032097702893514844,1,61,News Anchor,Cheryl Burke
31,4,Contestant_372,0.775,0.0930410364986828,0,34,Singer/Rapper,Alan Bersten
31,4,Contestant_373,0.85,0.08211828857834161,0,32,Singer/Rapper,Brandon Armstrong
31,4,Contestant_374,0.85,0.07755831655408775,0,50,Social Media Personality,Artem Chigvintsev
31,4,Contestant_375,0.9,0.07547790475627673,0,18,Social Media Personality,Mark Ballas
31,4,Contestant_377,0.725,0.0950097261521577,0,34,TV Personality,Koko Iwasaki
31,4,Contestant_378,0.8,0.0709765378152286,0,40,TV Personality,Gleb Savchenko
31,4,Contestant_379,0.9,0.0785796324032609,0,31,TV Personality,Valentin Chmerkovskiy
31,5,Contestant_366,1.0,0.0896447996301399,0,50,Actor/Actress,Sasha Farber
31,5,Contestant_367,0.875,0.028641039055659612,1,24,Actor/Actress,Daniella Karagach
31,5,Contestant_368,0.9,0.08859111557994459,0,39,Actor/Actress,Emma Slater
31,5,Contestant_369,0.8375,0.10494087130840014,0,32,Actor/Actress,Britt Stewart
31,5,Contestant_370,1.025,0.06237110535773991,0,50,Comedian,Witney Carson
31,5,Contestant_372,0.9,0.09468845681887303,0,34,Singer/Rapper,Alan Bersten
31,5,Contestant_373,0.8875,0.09479814997682355,0,32,Singer/Rapper,Brandon Armstrong
31,5,Contestant_374,0.975,0.07936096571755041,0,50,Social Media Personality,Artem Chigvintsev
31,5,Contestant_375,1.05,0.07578439287814981,0,18,Social Media Personality,Mark Ballas
31,5,Contestant_377,0.775,0.12146016023551327,0,34,TV Personality,Koko Iwasaki
31,5,Contestant_378,0.9625,0.07290607459070966,0,40,TV Personality,Gleb Savchenko
31,5,Contestant_379,1.025,0.08681286885049568,0,31,TV Personality,Valentin Chmerkovskiy
31,6,Contestant_368,0.85,0.10254885617680706,0,39,Actor/Actress,Emma Slater
